id_contrat,id_periode,annee,mois_num,num_releve,date_releve,date_emission,index_a,conso_reelle,conso_moyenne,type_releve,nature_releve,num_facture,montant,puissance,nom_categorie,ecart_jours
100012,202501,2025,1,R100012-4,2025-01-02,2025-01-06,323820.6,1058.5,1268.0,REEL,PERIODIQUE,F100012-4,31147.0,6,GENERAL,60
100012,202504,2025,4,R100012-5,2025-04-02,2025-04-03,148995.8,2110.1,1901.9,REEL,PERIODIQUE,F100012-5,60720.0,6,GENERAL,90
100012,202506,2025,6,R100012-6,2025-06-03,2025-06-03,387880.9,1299.0,1310.2,REEL,PERIODIQUE,F100012-6,38853.0,6,GENERAL,62
100012,202507,2025,7,R100012-7,2025-07-31,2025-08-02,437474.2,1735.0,1225.7,REEL,PERIODIQUE,F100012-7,49338.0,6,GENERAL,58
100012,202509,2025,9,R100012-8,2025-09-27,2025-09-27,90380.3,1221.8,1225.7,REEL,PERIODIQUE,F100012-8,37029.0,6,GENERAL,58
100012,202511,2025,11,R100012-9,2025-11-24,2025-11-24,62947.0,1622.6,1225.7,REEL,PERIODIQUE,F100012-9,54770.0,6,GENERAL,58
100013,202404,2024,4,R100013-0,2024-04-01,2024-04-02,467351.2,1238.0,1191.7,REEL,PERIODIQUE,F100013-0,37331.0,6,GENERAL,60
100013,202405,2024,5,R100013-1,2024-05-29,2024-06-01,219199.6,1293.2,1151.9,REEL,REBRANCHE,F100013-1,38615.0,6,GENERAL,58
100013,202407,2024,7,R100013-2,2024-07-30,2024-07-30,130293.3,999.7,1231.4,REEL,PERIODIQUE,F100013-2,30711.0,6,GENERAL,62
100013,202409,2024,9,R100013-3,2024-09-28,2024-09-28,63677.7,1064.7,1191.7,REEL,PERIODIQUE,F100013-3,31010.0,6,GENERAL,60
100013,202411,2024,11,R100013-4,2024-11-27,2024-11-27,356592.9,1991.9,1191.7,ESTIME,PERIODIQUE,F100013-4,57062.0,6,GENERAL,60
100013,202501,2025,1,R100013-5,2025-01-24,2025-01-28,285767.8,1033.5,1151.9,REEL,RESILIATION,F100013-5,33806.0,6,GENERAL,58
100013,202502,2025,2,R100013-6,2025-02-21,2025-02-23,244527.5,610.6,556.1,REEL,PERIODIQUE,F100013-6,18498.0,6,GENERAL,28
100013,202504,2025,4,R100013-7,2025-04-23,2025-04-26,426651.1,1089.4,1211.5,REEL,PERIODIQUE,F100013-7,36654.0,6,GENERAL,61
100013,202506,2025,6,R100013-8,2025-06-23,2025-06-25,354996.6,1538.2,1211.5,REEL,PERIODIQUE,F100013-8,50121.0,6,GENERAL,61
100013,202508,2025,8,R100013-9,2025-08-22,2025-08-22,83627.0,1943.6,1191.7,REEL,PERIODIQUE,F100013-9,62324.0,6,GENERAL,60
100013,202510,2025,10,R100013-10,2025-10-19,2025-10-21,59585.5,1161.3,1151.9,REEL,PERIODIQUE,F100013-10,36835.0,6,GENERAL,58
100013,202512,2025,12,R100013-11,2025-12-18,2025-12-19,379698.9,1252.0,1191.7,REEL,REBRANCHE,F100013-11,38758.0,6,GENERAL,60
100013,202602,2026,2,R100013-12,2026-02-14,2026-02-14,421224.0,1510.5,1151.9,REEL,PERIODIQUE,F100013-12,46771.0,6,GENERAL,58
100013,202603,2026,3,R100013-13,2026-03-17,2026-03-18,328331.8,705.9,615.7,REEL,PERIODIQUE,F100013-13,20765.0,6,GENERAL,31
100013,202605,2026,5,R100013-14,2026-05-17,2026-05-19,212317.7,1190.1,1211.5,REEL,PERIODIQUE,F100013-14,38845.0,6,GENERAL,61
100013,202607,2026,7,R100013-15,2026-07-16,2026-07-16,350344.3,1572.3,1191.7,REEL,PERIODIQUE,F100013-15,52764.0,6,GENERAL,60
100014,202403,2024,3,R100014-0,2024-03-19,2024-03-19,27304.1,538.5,395.2,REEL,PERIODIQUE,F100014-0,15706.0,1,DOMESTIQUE SOCIAL 1,58
100014,202404,2024,4,R100014-1,2024-04-16,2024-04-16,204952.8,173.8,190.8,REEL,PERIODIQUE,F100014-1,5876.0,1,DOMESTIQUE SOCIAL 1,28
100014,202406,2024,6,R100014-2,2024-06-13,2024-06-14,464528.7,298.1,395.2,REEL,PERIODIQUE,F100014-2,9203.0,1,DOMESTIQUE SOCIAL 1,58
100014,202408,2024,8,R100014-3,2024-08-12,2024-08-15,96763.7,441.0,408.8,REEL,PERIODIQUE,F100014-3,13178.0,1,DOMESTIQUE SOCIAL 1,60
100014,202409,2024,9,R100014-4,2024-09-12,2024-09-14,395257.3,271.7,211.2,REEL,PERIODIQUE,F100014-4,8479.0,1,DOMESTIQUE SOCIAL 1,31
100014,202410,2024,10,R100014-5,2024-10-10,2024-10-11,325627.4,136.9,190.8,REEL,PERIODIQUE,F100014-5,4256.0,1,DOMESTIQUE SOCIAL 1,28
100014,202412,2024,12,R100014-6,2024-12-09,2024-12-11,251702.9,592.8,408.8,REEL,PERIODIQUE,F100014-6,19662.0,1,DOMESTIQUE SOCIAL 1,60
100014,202502,2025,2,R100014-7,2025-02-07,2025-02-09,416414.1,264.6,408.8,REEL,PERIODIQUE,F100014-7,7924.0,1,DOMESTIQUE SOCIAL 1,60
100014,202504,2025,4,R100014-8,2025-04-08,2025-04-12,426686.7,411.2,408.8,REEL,PERIODIQUE,F100014-8,11782.0,1,DOMESTIQUE SOCIAL 1,60
100014,202506,2025,6,R100014-9,2025-06-08,2025-06-12,150637.6,361.2,415.6,REEL,PERIODIQUE,F100014-9,10431.0,1,DOMESTIQUE SOCIAL 1,61
100014,202508,2025,8,R100014-10,2025-08-07,2025-08-09,130611.0,437.3,408.8,REEL,PERIODIQUE,F100014-10,12579.0,1,DOMESTIQUE SOCIAL 1,60
100014,202511,2025,11,R100014-11,2025-11-05,2025-11-06,248083.8,645.7,613.2,REEL,PERIODIQUE,F100014-11,19012.0,1,DOMESTIQUE SOCIAL 1,90
100014,202601,2026,1,R100014-12,2026-01-04,2026-01-04,287187.8,359.8,408.8,REEL,PERIODIQUE,F100014-12,11282.0,1,DOMESTIQUE SOCIAL 1,60
100014,202603,2026,3,R100014-13,2026-03-06,2026-03-08,4776.1,708.1,415.6,REEL,PERIODIQUE,F100014-13,20243.0,1,DOMESTIQUE SOCIAL 1,61
100014,202605,2026,5,R100014-14,2026-05-06,2026-05-07,93529.6,261.9,415.6,ESTIME,PERIODIQUE,F100014-14,7499.0,1,DOMESTIQUE SOCIAL 1,61
100014,202607,2026,7,R100014-15,2026-07-05,2026-07-05,44611.5,348.3,408.8,REEL,PERIODIQUE,F100014-15,11403.0,1,DOMESTIQUE SOCIAL 1,60
100014,202609,2026,9,R100014-16,2026-09-03,2026-09-05,257888.7,477.9,408.8,ESTIME,PERIODIQUE,F100014-16,15882.0,1,DOMESTIQUE SOCIAL 1,60
100015,202403,2024,3,R100015-0,2024-03-23,2024-03-25,459368.6,669.1,601.5,REEL,PERIODIQUE,F100015-0,20824.0,6,DOMESTIQUE SOCIAL 2,60
100015,202405,2024,5,R100015-1,2024-05-22,2024-05-26,95890.1,640.8,601.5,REEL,PERIODIQUE,F100015-1,19661.0,6,DOMESTIQUE SOCIAL 2,60
100015,202406,2024,6,R100015-2,2024-06-22,2024-06-25,181647.3,234.2,310.8,REEL,PERIODIQUE,F100015-2,6702.0,6,DOMESTIQUE SOCIAL 2,31
100015,202408,2024,8,R100015-3,2024-08-19,2024-08-23,180728.8,803.3,581.5,REEL,PERIODIQUE,F100015-3,26455.0,6,DOMESTIQUE SOCIAL 2,58
100015,202410,2024,10,R100015-4,2024-10-18,2024-10-22,248615.6,858.1,601.5,REEL,PERIODIQUE,F100015-4,25828.0,6,DOMESTIQUE SOCIAL 2,60
100015,202412,2024,12,R100015-5,2024-12-17,2024-12-19,452827.0,606.2,601.5,REEL,PERIODIQUE,F100015-5,19536.0,6,DOMESTIQUE SOCIAL 2,60
100015,202502,2025,2,R100015-6,2025-02-15,2025-02-17,246997.4,620.9,601.5,REEL,PERIODIQUE,F100015-6,19920.0,6,DOMESTIQUE SOCIAL 2,60
100015,202505,2025,5,R100015-7,2025-05-16,2025-05-20,362318.7,915.9,902.3,ESTIME,PERIODIQUE,F100015-7,30393.0,6,DOMESTIQUE SOCIAL 2,90
100015,202508,2025,8,R100015-8,2025-08-14,2025-08-14,263243.3,873.6,902.3,REEL,PERIODIQUE,F100015-8,28880.0,6,DOMESTIQUE SOCIAL 2,90
100015,202510,2025,10,R100015-9,2025-10-14,2025-10-18,214796.1,579.4,611.5,REEL,PERIODIQUE,F100015-9,18860.0,6,DOMESTIQUE SOCIAL 2,61
100015,202512,2025,12,R100015-10,2025-12-13,2025-12-13,235330.4,504.5,601.5,REEL,PERIODIQUE,F100015-10,16710.0,6,DOMESTIQUE SOCIAL 2,60
100015,202602,2026,2,R100015-11,2026-02-12,2026-02-15,443786.1,515.8,611.5,ESTIME,PERIODIQUE,F100015-11,15349.0,6,DOMESTIQUE SOCIAL 2,61
100015,202605,2026,5,R100015-12,2026-05-13,2026-05-17,23896.7,962.1,902.3,REEL,REBRANCHE,F100015-12,27905.0,6,DOMESTIQUE SOCIAL 2,90
100015,202607,2026,7,R100015-13,2026-07-12,2026-07-15,289510.6,566.1,601.5,REEL,PERIODIQUE,F100015-13,17481.0,6,DOMESTIQUE SOCIAL 2,60
100015,202609,2026,9,R100015-14,2026-09-10,2026-09-12,196745.8,496.5,601.5,REEL,REGULARISATION,F100015-14,15768.0,6,DOMESTIQUE SOCIAL 2,60
100016,202403,2024,3,R100016-0,2024-03-26,2024-03-27,99377.8,375.2,345.4,REEL,PERIODIQUE,F100016-0,10625.0,1,DOMESTIQUE SOCIAL 1,60
100016,202404,2024,4,R100016-1,2024-04-25,2024-04-26,341551.9,98.3,172.7,REEL,PERIODIQUE,F100016-1,2894.0,1,DOMESTIQUE SOCIAL 1,30
100016,202406,2024,6,R100016-2,2024-06-24,2024-06-28,14641.9,405.7,345.4,REEL,PERIODIQUE,F100016-2,11940.0,1,DOMESTIQUE SOCIAL 1,60
100016,202408,2024,8,R100016-3,2024-08-25,2024-08-28,263915.8,316.3,357.0,REEL,PERIODIQUE,F100016-3,9403.0,1,DOMESTIQUE SOCIAL 1,62
100016,202411,2024,11,R100016-4,2024-11-23,2024-11-26,380106.4,587.5,518.2,REEL,PERIODIQUE,F100016-4,19463.0,1,DOMESTIQUE SOCIAL 1,90
100016,202501,2025,1,R100016-5,2025-01-23,2025-01-27,184299.1,234.8,351.2,REEL,PERIODIQUE,F100016-5,7929.0,1,DOMESTIQUE SOCIAL 1,61
100016,202503,2025,3,R100016-6,2025-03-25,2025-03-26,454134.7,378.5,351.2,REEL,PERIODIQUE,F100016-6,12318.0,1,DOMESTIQUE SOCIAL 1,61
100016,202505,2025,5,R100016-7,2025-05-26,2025-05-26,369501.8,312.4,357.0,REEL,PERIODIQUE,F100016-7,9207.0,1,DOMESTIQUE SOCIAL 1,62
100016,202506,2025,6,R100016-8,2025-06-26,2025-06-26,97547.7,211.5,178.5,REEL,REBRANCHE,F100016-8,6542.0,1,DOMESTIQUE SOCIAL 1,31
100016,202508,2025,8,R100016-9,2025-08-26,2025-08-29,284094.5,519.6,351.2,REEL,PERIODIQUE,F100016-9,17638.0,1,DOMESTIQUE SOCIAL 1,61
100016,202510,2025,10,R100016-10,2025-10-25,2025-10-28,448861.5,362.4,345.4,REEL,PERIODIQUE,F100016-10,11545.0,1,DOMESTIQUE SOCIAL 1,60
100016,202512,2025,12,R100016-11,2025-12-24,2025-12-24,181476.8,255.0,345.4,REEL,RESILIATION,F100016-11,8309.0,1,DOMESTIQUE SOCIAL 1,60
100016,202602,2026,2,R100016-12,2026-02-20,2026-02-22,490464.0,184.2,333.9,REEL,PERIODIQUE,F100016-12,5373.0,1,DOMESTIQUE SOCIAL 1,58
100016,202604,2026,4,R100016-13,2026-04-22,2026-04-26,137393.8,390.2,351.2,REEL,PERIODIQUE,F100016-13,12774.0,1,DOMESTIQUE SOCIAL 1,61
100016,202606,2026,6,R100016-14,2026-06-22,2026-06-22,156498.7,399.9,351.2,REEL,PERIODIQUE,F100016-14,13102.0,1,DOMESTIQUE SOCIAL 1,61
100016,202608,2026,8,R100016-15,2026-08-22,2026-08-26,293712.6,358.2,351.2,REEL,PERIODIQUE,F100016-15,11977.0,1,DOMESTIQUE SOCIAL 1,61
100016,202610,2026,10,R100016-16,2026-10-23,2026-10-26,190896.1,360.1,357.0,REEL,PERIODIQUE,F100016-16,10714.0,1,DOMESTIQUE SOCIAL 1,62
100017,202404,2024,4,R100017-0,2024-04-14,2024-04-18,223580.8,340.5,300.7,REEL,PERIODIQUE,F100017-0,10818.0,1,DOMESTIQUE SOCIAL 2,62
100017,202406,2024,6,R100017-1,2024-06-13,2024-06-17,356597.3,351.4,291.0,ESTIME,PERIODIQUE,F100017-1,11652.0,1,DOMESTIQUE SOCIAL 2,60
100017,202408,2024,8,R100017-2,2024-08-10,2024-08-13,45120.3,316.3,281.3,ESTIME,PERIODIQUE,F100017-2,10130.0,1,DOMESTIQUE SOCIAL 2,58
100017,202410,2024,10,R100017-3,2024-10-07,2024-10-08,18848.1,192.7,281.3,REEL,PERIODIQUE,F100017-3,5579.0,1,DOMESTIQUE SOCIAL 2,58
100017,202412,2024,12,R100017-4,2024-12-08,2024-12-10,394707.0,342.5,300.7,REEL,PERIODIQUE,F100017-4,11104.0,1,DOMESTIQUE SOCIAL 2,62
100017,202501,2025,1,R100017-5,2025-01-08,2025-01-11,414776.6,137.6,150.3,REEL,PERIODIQUE,F100017-5,4006.0,1,DOMESTIQUE SOCIAL 2,31
100017,202502,2025,2,R100017-6,2025-02-08,2025-02-08,448477.1,146.3,150.3,REEL,PERIODIQUE,F100017-6,4551.0,1,DOMESTIQUE SOCIAL 2,31
100017,202504,2025,4,R100017-7,2025-04-09,2025-04-09,499955.2,331.1,291.0,REEL,PERIODIQUE,F100017-7,9942.0,1,DOMESTIQUE SOCIAL 2,60
100017,202506,2025,6,R100017-8,2025-06-09,2025-06-13,392728.9,252.9,295.8,REEL,PERIODIQUE,F100017-8,7099.0,1,DOMESTIQUE SOCIAL 2,61
100017,202508,2025,8,R100017-9,2025-08-08,2025-08-08,388596.2,350.1,291.0,REEL,PERIODIQUE,F100017-9,10290.0,1,DOMESTIQUE SOCIAL 2,60
100017,202510,2025,10,R100017-10,2025-10-07,2025-10-11,374208.7,242.1,291.0,REEL,PERIODIQUE,F100017-10,7709.0,1,DOMESTIQUE SOCIAL 2,60
100017,202601,2026,1,R100017-11,2026-01-05,2026-01-09,115773.3,448.5,436.5,REEL,PERIODIQUE,F100017-11,14768.0,1,DOMESTIQUE SOCIAL 2,90
100017,202603,2026,3,R100017-12,2026-03-04,2026-03-07,114078.2,187.7,281.3,REEL,REBRANCHE,F100017-12,6256.0,1,DOMESTIQUE SOCIAL 2,58
100017,202605,2026,5,R100017-13,2026-05-01,2026-05-01,485161.7,296.2,281.3,REEL,PERIODIQUE,F100017-13,9715.0,1,DOMESTIQUE SOCIAL 2,58
100018,202403,2024,3,R100018-0,2024-03-12,2024-03-12,77733.4,1097.9,744.2,REEL,PERIODIQUE,F100018-0,36390.0,9,GENERAL,31
100018,202405,2024,5,R100018-1,2024-05-09,2024-05-12,496631.0,1160.2,1392.4,REEL,PERIODIQUE,F100018-1,34673.0,9,GENERAL,58
100018,202407,2024,7,R100018-2,2024-07-08,2024-07-12,427272.3,1459.1,1440.4,REEL,PERIODIQUE,F100018-2,49451.0,9,GENERAL,60
100018,202409,2024,9,R100018-3,2024-09-04,2024-09-08,218009.4,1481.6,1392.4,REEL,PERIODIQUE,F100018-3,44524.0,9,GENERAL,58
100018,202410,2024,10,R100018-4,2024-10-05,2024-10-09,446672.2,860.6,744.2,REEL,PERIODIQUE,F100018-4,27144.0,9,GENERAL,31
100018,202412,2024,12,R100018-5,2024-12-02,2024-12-04,77635.9,1372.9,1392.4,REEL,REBRANCHE,F100018-5,44565.0,9,GENERAL,58
100018,202501,2025,1,R100018-6,2025-01-29,2025-01-31,216140.5,1461.5,1392.4,REEL,REGULARISATION,F100018-6,44756.0,9,GENERAL,58
100018,202503,2025,3,R100018-7,2025-03-28,2025-03-29,126445.6,1682.4,1392.4,REEL,PERIODIQUE,F100018-7,50489.0,9,GENERAL,58
100018,202505,2025,5,R100018-8,2025-05-28,2025-05-29,146131.1,1278.7,1464.4,REEL,PERIODIQUE,F100018-8,36627.0,9,GENERAL,61
100018,202507,2025,7,R100018-9,2025-07-25,2025-07-27,341218.3,1460.3,1392.4,ESTIME,PERIODIQUE,F100018-9,43996.0,9,GENERAL,58
100018,202509,2025,9,R100018-10,2025-09-23,2025-09-25,402345.8,1783.9,1440.4,REEL,PERIODIQUE,F100018-10,57938.0,9,GENERAL,60
100018,202511,2025,11,R100018-11,2025-11-22,2025-11-22,2011.2,1986.0,1440.4,REEL,PERIODIQUE,F100018-11,65312.0,9,GENERAL,60
100018,202602,2026,2,R100018-12,2026-02-20,2026-02-21,187620.8,1962.3,2160.6,REEL,PERIODIQUE,F100018-12,60098.0,9,GENERAL,90
100019,202404,2024,4,R100019-0,2024-04-02,2024-04-04,138995.1,2896.4,2360.5,REEL,PERIODIQUE,F100019-0,93274.0,6,GENERAL,58
100019,202406,2024,6,R100019-1,2024-06-02,2024-06-04,28612.9,1871.2,2482.6,REEL,PERIODIQUE,F100019-1,61572.0,6,GENERAL,61
100019,202406,2024,6,R100019-2,2024-06-30,2024-07-04,96679.6,1305.1,1139.6,REEL,PERIODIQUE,F100019-2,41708.0,6,GENERAL,28
100019,202407,2024,7,R100019-3,2024-07-30,2024-08-03,295611.3,1238.3,1221.0,REEL,PERIODIQUE,F100019-3,40749.0,6,GENERAL,30
100019,202409,2024,9,R100019-4,2024-09-30,2024-10-04,388143.2,3407.7,2523.3,REEL,PERIODIQUE,F100019-4,114086.0,6,GENERAL,62
100019,202412,2024,12,R100019-5,2024-12-29,2024-12-31,340440.7,3710.0,3662.9,REEL,PERIODIQUE,F100019-5,117535.0,6,GENERAL,90
100019,202502,2025,2,R100019-6,2025-02-25,2025-02-25,149260.5,2634.0,2360.5,REEL,PERIODIQUE,F100019-6,81694.0,6,GENERAL,58
100019,202504,2025,4,R100019-7,2025-04-26,2025-04-26,136205.0,3634.2,2441.9,REEL,PERIODIQUE,F100019-7,113041.0,6,GENERAL,60
100019,202506,2025,6,R100019-8,2025-06-25,2025-06-25,242197.2,2770.8,2441.9,REEL,PERIODIQUE,F100019-8,89635.0,6,GENERAL,60
100019,202508,2025,8,R100019-9,2025-08-24,2025-08-26,398573.0,1947.6,2441.9,REEL,PERIODIQUE,F100019-9,59932.0,6,GENERAL,60
100019,202510,2025,10,R100019-10,2025-10-21,2025-10-24,22165.8,1573.6,2360.5,REEL,REGULARISATION,F100019-10,45934.0,6,GENERAL,58
100020,202403,2024,3,R100020-0,2024-03-23,2024-03-23,228845.7,957.4,912.5,REEL,PERIODIQUE,F100020-0,28533.0,9,GENERAL,28
100020,202405,2024,5,R100020-1,2024-05-23,2024-05-23,7979.4,2357.8,1988.0,REEL,PERIODIQUE,F100020-1,73929.0,9,GENERAL,61
100020,202407,2024,7,R100020-2,2024-07-20,2024-07-24,243191.5,2109.6,1890.2,REEL,PERIODIQUE,F100020-2,60380.0,9,GENERAL,58
100020,202409,2024,9,R100020-3,2024-09-18,2024-09-19,127728.6,2111.0,1955.4,REEL,RESILIATION,F100020-3,66732.0,9,GENERAL,60
100020,202410,2024,10,R100020-4,2024-10-19,2024-10-19,16561.7,1181.7,1010.3,REEL,PERIODIQUE,F100020-4,37559.0,9,GENERAL,31
100020,202411,2024,11,R100020-5,2024-11-18,2024-11-21,177863.7,1316.0,977.7,REEL,PERIODIQUE,F100020-5,43737.0,9,GENERAL,30
100020,202501,2025,1,R100020-6,2025-01-17,2025-01-21,199033.4,1740.5,1955.4,REEL,REGULARISATION,F100020-6,57412.0,9,GENERAL,60
100020,202503,2025,3,R100020-7,2025-03-16,2025-03-18,41136.3,2481.1,1890.2,REEL,RESILIATION,F100020-7,75869.0,9,GENERAL,58
100020,202504,2025,4,R100020-8,2025-04-15,2025-04-18,477353.3,753.9,977.7,REEL,RESILIATION,F100020-8,22093.0,9,GENERAL,30
100020,202506,2025,6,R100020-9,2025-06-16,2025-06-17,351210.6,1986.1,2020.6,REEL,PERIODIQUE,F100020-9,63828.0,9,GENERAL,62
100021,202404,2024,4,R100021-0,2024-04-10,2024-04-12,375381.4,235.9,251.3,REEL,PERIODIQUE,F100021-0,7363.0,3,DOMESTIQUE SOCIAL 1,60
100021,202406,2024,6,R100021-1,2024-06-09,2024-06-11,131900.2,242.1,251.3,REEL,PERIODIQUE,F100021-1,6944.0,3,DOMESTIQUE SOCIAL 1,60
100021,202408,2024,8,R100021-2,2024-08-06,2024-08-08,233960.0,213.9,242.9,REEL,PERIODIQUE,F100021-2,6473.0,3,DOMESTIQUE SOCIAL 1,58
100021,202409,2024,9,R100021-3,2024-09-05,2024-09-08,459060.5,126.8,125.6,REEL,PERIODIQUE,F100021-3,4080.0,3,DOMESTIQUE SOCIAL 1,30
100021,202410,2024,10,R100021-4,2024-10-03,2024-10-05,247451.8,114.3,117.3,REEL,PERIODIQUE,F100021-4,3773.0,3,DOMESTIQUE SOCIAL 1,28
100021,202411,2024,11,R100021-5,2024-11-02,2024-11-04,55224.8,226.0,125.6,REEL,PERIODIQUE,F100021-5,7414.0,3,DOMESTIQUE SOCIAL 1,30
100021,202501,2025,1,R100021-6,2025-01-01,2025-01-02,477063.8,194.0,251.3,REEL,PERIODIQUE,F100021-6,6458.0,3,DOMESTIQUE SOCIAL 1,60
100021,202502,2025,2,R100021-7,2025-02-28,2025-03-01,223190.6,306.4,242.9,REEL,PERIODIQUE,F100021-7,10395.0,3,DOMESTIQUE SOCIAL 1,58
100021,202505,2025,5,R100021-8,2025-05-01,2025-05-03,1568.7,318.2,259.6,ESTIME,REGULARISATION,F100021-8,10020.0,3,DOMESTIQUE SOCIAL 1,62
100021,202506,2025,6,R100021-9,2025-06-30,2025-07-02,59235.8,324.2,251.3,REEL,PERIODIQUE,F100021-9,10729.0,3,DOMESTIQUE SOCIAL 1,60
100021,202508,2025,8,R100021-10,2025-08-29,2025-09-01,78299.7,327.2,251.3,REEL,PERIODIQUE,F100021-10,10284.0,3,DOMESTIQUE SOCIAL 1,60
100022,202403,2024,3,R100022-0,2024-03-04,2024-03-06,148294.0,2219.5,2120.9,REEL,REBRANCHE,F100022-0,70164.0,6,ECLAIRAGE PUBLIC,62
100022,202405,2024,5,R100022-1,2024-05-01,2024-05-04,329731.9,1915.5,1984.1,REEL,PERIODIQUE,F100022-1,54119.0,6,ECLAIRAGE PUBLIC,58
100022,202407,2024,7,R100022-2,2024-07-02,2024-07-03,174713.4,2532.5,2120.9,REEL,PERIODIQUE,F100022-2,80293.0,6,ECLAIRAGE PUBLIC,62
100022,202409,2024,9,R100022-3,2024-09-01,2024-09-02,1143.5,1856.9,2086.7,REEL,PERIODIQUE,F100022-3,56423.0,6,ECLAIRAGE PUBLIC,61
100022,202411,2024,11,R100022-4,2024-11-01,2024-11-01,117722.6,1441.3,2086.7,REEL,PERIODIQUE,F100022-4,46144.0,6,ECLAIRAGE PUBLIC,61
100022,202412,2024,12,R100022-5,2024-12-31,2024-12-31,133291.1,3244.4,2052.5,REEL,PERIODIQUE,F100022-5,102884.0,6,ECLAIRAGE PUBLIC,60
100022,202503,2025,3,R100022-6,2025-03-03,2025-03-03,388684.0,2432.5,2120.9,REEL,PERIODIQUE,F100022-6,69146.0,6,ECLAIRAGE PUBLIC,62
100022,202505,2025,5,R100022-7,2025-05-02,2025-05-03,95530.8,1607.5,2052.5,REEL,PERIODIQUE,F100022-7,51367.0,6,ECLAIRAGE PUBLIC,60
100022,202507,2025,7,R100022-8,2025-07-02,2025-07-06,264569.1,2399.7,2086.7,REEL,PERIODIQUE,F100022-8,80414.0,6,ECLAIRAGE PUBLIC,61
100022,202508,2025,8,R100022-9,2025-08-29,2025-09-01,248809.2,1597.1,1984.1,REEL,PERIODIQUE,F100022-9,45051.0,6,ECLAIRAGE PUBLIC,58
100022,202510,2025,10,R100022-10,2025-10-28,2025-10-29,334035.4,3531.7,2052.5,REEL,PERIODIQUE,F100022-10,108032.0,6,ECLAIRAGE PUBLIC,60
100022,202601,2026,1,R100022-11,2026-01-26,2026-01-27,207466.5,2732.7,3078.8,ESTIME,RESILIATION,F100022-11,90480.0,6,ECLAIRAGE PUBLIC,90
100022,202603,2026,3,R100022-12,2026-03-29,2026-04-01,373432.3,2310.7,2120.9,REEL,PERIODIQUE,F100022-12,77407.0,6,ECLAIRAGE PUBLIC,62
100022,202605,2026,5,R100022-13,2026-05-28,2026-05-28,497786.9,2236.7,2052.5,REEL,PERIODIQUE,F100022-13,69272.0,6,ECLAIRAGE PUBLIC,60
100022,202607,2026,7,R100022-14,2026-07-28,2026-07-30,314602.5,1545.5,2086.7,ESTIME,PERIODIQUE,F100022-14,45577.0,6,ECLAIRAGE PUBLIC,61
100023,202403,2024,3,R100023-0,2024-03-24,2024-03-24,158935.5,2640.9,2664.8,REEL,PERIODIQUE,F100023-0,85051.0,6,DOMESTIQUE,61
100023,202405,2024,5,R100023-1,2024-05-21,2024-05-25,56400.4,3018.0,2533.7,REEL,PERIODIQUE,F100023-1,90931.0,6,DOMESTIQUE,58
100023,202407,2024,7,R100023-2,2024-07-21,2024-07-23,191106.7,2289.0,2664.8,ESTIME,PERIODIQUE,F100023-2,74991.0,6,DOMESTIQUE,61
100023,202409,2024,9,R100023-3,2024-09-17,2024-09-20,244743.7,2185.3,2533.7,REEL,PERIODIQUE,F100023-3,71935.0,6,DOMESTIQUE,58
100023,202412,2024,12,R100023-4,2024-12-16,2024-12-18,102178.7,5664.0,3931.7,ESTIME,PERIODIQUE,F100023-4,184919.0,6,DOMESTIQUE,90
100023,202502,2025,2,R100023-5,2025-02-15,2025-02-19,180440.3,3301.0,2664.8,REEL,PERIODIQUE,F100023-5,98952.0,6,DOMESTIQUE,61
100023,202504,2025,4,R100023-6,2025-04-14,2025-04-17,9297.5,2813.3,2533.7,REEL,PERIODIQUE,F100023-6,93997.0,6,DOMESTIQUE,58
100023,202506,2025,6,R100023-7,2025-06-13,2025-06-13,241141.1,2185.2,2621.1,REEL,PERIODIQUE,F100023-7,64185.0,6,DOMESTIQUE,60
100023,202508,2025,8,R100023-8,2025-08-12,2025-08-15,65486.2,2280.3,2621.1,REEL,PERIODIQUE,F100023-8,68485.0,6,DOMESTIQUE,60
100023,202510,2025,10,R100023-9,2025-10-09,2025-10-09,70378.0,1986.8,2533.7,REEL,PERIODIQUE,F100023-9,62603.0,6,DOMESTIQUE,58
100023,202512,2025,12,R100023-10,2025-12-10,2025-12-11,370611.8,2641.0,2708.5,REEL,PERIODIQUE,F100023-10,78621.0,6,DOMESTIQUE,62
100023,202602,2026,2,R100023-11,2026-02-10,2026-02-13,157214.6,2098.3,2708.5,REEL,PERIODIQUE,F100023-11,68065.0,6,DOMESTIQUE,62
100023,202604,2026,4,R100023-12,2026-04-09,2026-04-10,97600.2,2608.8,2533.7,REEL,PERIODIQUE,F100023-12,79798.0,6,DOMESTIQUE,58
100024,202404,2024,4,R100024-0,2024-04-21,2024-04-25,27226.4,1488.2,1649.1,REEL,PERIODIQUE,F100024-0,50368.0,3,GENERAL,60
100024,202406,2024,6,R100024-1,2024-06-20,2024-06-23,217094.9,1496.6,1649.1,ESTIME,PERIODIQUE,F100024-1,42396.0,3,GENERAL,60
100024,202409,2024,9,R100024-2,2024-09-18,2024-09-21,316311.1,3279.1,2473.6,REEL,PERIODIQUE,F100024-2,111293.0,3,GENERAL,90
100024,202411,2024,11,R100024-3,2024-11-17,2024-11-20,366421.4,1299.5,1649.1,REEL,PERIODIQUE,F100024-3,40115.0,3,GENERAL,60
